id,type_id,country_id,date,first_round_election_id,early,wikipedia,seats_total,electorate,votes_cast,votes_valid,data_source,description,comment,previous_parliament_election_id,previous_ep_election_id,previous_cabinet_id,old_countryID,old_parlID
1028,13,59,1927-04-24,,0,"https://en.wikipedia.org/wiki/Austrian_legislative_election,_1927",165,4119626,3677433,3641526,no-2010,,,1027,,1546,,
1029,13,59,1930-11-09,,0,"https://en.wikipedia.org/wiki/Austrian_legislative_election,_1930",165,4121282,3716166,3688068,,Last free election in the First Austrian Republic.,,1028,,1550,,
1030,13,59,1919-02-16,,0,"https://en.wikipedia.org/wiki/Austrian_Constitutional_Assembly_election,_1919",170,3544242,2998297,2973454,no-2010,Elections for the Constitutional Assembly.,,,,,,
1031,13,54,1919-01-19,,0,"https://en.wikipedia.org/wiki/German_federal_election,_1919",423,,30524848,30413342,wid,,Results represent the votes cast in the German territory before the ratification of the Treaty of Versailles.,,,,,
1032,13,20,2018-06-24,,1,"https://en.wikipedia.org/wiki/Turkish_general_election,_2018",600,59354840,51183729,50130419,hp,,,997,,1487,,
1033,13,54,1920-06-06,,0,"https://en.wikipedia.org/wiki/German_federal_election,_1920",466,32727888,26229829,26035838,wid,,"Main election on 6 June 1920, with postponed elections in East Prussia and Schleswig-Holstein on 20 February 1921 and on 19 November 1922 in Oppeln.
Some deputies stayed in the Reichstag until the election took place in their constituency.",1031,,1559,,
1034,13,54,1924-05-04,,0,"https://en.wikipedia.org/wiki/German_federal_election,_May_1924",472,38374983,29709380,29281798,wid,,"Main election on 4 May 1924, with repeat elections in Dittmannsdorf and Oppeln on 21 September 1924.",1033,,1569,,
1035,13,54,1924-12-07,,1,"https://en.wikipedia.org/wiki/German_federal_election,_December_1924",493,38987385,30703840,30312184,wid,,,1034,,1570,,
1036,13,54,1928-05-20,,0,"https://en.wikipedia.org/wiki/German_federal_election,_1928",491,41224678,31165789,30753247,wid,,,1035,,1575,,
1037,13,54,1930-09-14,,1,"https://en.wikipedia.org/wiki/German_federal_election,_1930",577,42957675,35225758,34970857,wid,,,1036,,1581,,
1038,13,54,1932-07-31,,1,"https://en.wikipedia.org/wiki/German_federal_election,_July_1932",608,44211216,37162081,36882354,wid,,,1037,,1579,,
1039,13,54,1932-11-06,,1,"https://en.wikipedia.org/wiki/German_federal_election,_November_1932",584,44374085,35758259,35470788,wid,,,1038,,1580,,
1040,13,54,1933-03-05,,1,"https://en.wikipedia.org/wiki/German_federal_election,_March_1933",647,44664825,39658310,39343302,wid,,"The last democratic election of the Weimar Republic took place with strong repression by the state and by paramilitary groups (Sturmabteilung, SA) against left parties (esp. KPD and SPD).",1039,,1578,,
1041,13,35,2018-09-09,,0,"https://en.wikipedia.org/wiki/Swedish_general_election,_2018",349,7495936,6535271,6476725,val,,,828,843,1149,,
1042,13,55,2018-10-06,,0,"https://en.wikipedia.org/wiki/Latvian_parliamentary_election,_2018",100,1548100,844925,839000,cvk,,,831,848,1407,,
1043,13,7,2018-10-14,,0,"https://en.wikipedia.org/wiki/Luxembourg_general_election,_2018",60,259887,233014,216177,epl,,"The votes are not real votes, but fictional votes that transform the multi-vote system into a single-vote system via a calculation process.
",803,835,1069,,
1044,13,75,2019-03-03,,0,https://en.wikipedia.org/wiki/2019_Estonian_parliamentary_election,101,887420,565045,561141,vvk,Elections held on 3 March 2019.,,853,822,1495,,
1045,13,67,2019-04-14,,0,https://en.wikipedia.org/wiki/2019_Finnish_parliamentary_election,200,4255466,3099760,3081916,vaalit,,,855,823,1510,,
1046,13,27,2019-04-28,,1,https://en.wikipedia.org/wiki/2019_Spanish_general_election,350,34798204,26361051,25886130,mi,Early election on 28 April 2019.,,1005,839,1533,,
1047,13,34,2019-04-09,,1,https://en.wikipedia.org/wiki/April_2019_Israeli_legislative_election,120,6339729,4340253,4340253,knesset,Early election on 9 April 2019.,,852,,1589,,
1048,13,64,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_Belgian_federal_election,150,8167709,7218633,6780538,ibz,,,816,832,1586,,
1049,1,21,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Denmark,13,4237550,2800029,2758855,valgside,,,976,821,1497,,
1050,1,67,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Finland,13,4504480,1836059,1830045,tila,,,1045,823,1510,,
1051,1,44,2019-05-23,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_the_United_Kingdom,73,46550460,17302391,17199701,"bbc, epe-rp",,,1013,845,1507,,
1052,1,8,2019-05-23,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_the_Netherlands,26,13164688,5519776,5497813,kiesraad,,,1012,846,1530,,
1053,1,26,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Italy,73,50974994,27780855,26783732,mdi,,,1024,834,1532,,
1054,1,43,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_France,74,47345328,23730740,22655174,ref,,,1014,824,1509,,
1055,1,54,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Germany,96,61600263,37807746,37396889,bwl,,,1016,825,1528,,
1056,1,75,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Estonia,6,885417,332859,332104,vvk,,,1044,822,1595,,
1057,1,68,2019-05-25,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_the_Czech_Republic,21,8316737,2388304,2370765,volby,"

",,1020,820,1534,,
1058,1,64,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Belgium,21,8122985,7186677,6732157,ibz,,,816,832,1586,,
1059,1,10,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Bulgaria,17,6288656,2095558,2015320,cik,,,1011,830,1505,,
1060,1,41,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Greece,21,10088325,5920355,5656119,mig,,,992,826,1593,,
1061,1,37,2019-05-24,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Ireland,11,3526023,1751834,1678068,irti,,,1002,833,1511,,
1062,1,62,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Croatia,11,3696907,1103551,1073954,izbori,,,1007,841,1512,,
1063,1,55,2019-05-25,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Latvia,8,1414712,474390,470460,cvk,,,1042,848,1592,,
1064,1,15,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Latvia,11,2490542,1332020,1259954,vrk,,,1009,842,1614,,
1065,1,7,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Luxembourg,6,285435,240044,217806,epl,,,1043,835,1588,,
1066,1,72,2019-05-25,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Malta,6,371643,270022,260212,ecm,,,1010,836,1504,,
1067,1,74,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Poland,51,30118852,13760974,13647311,pkw,,,996,837,1526,,
1068,1,63,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Portugal,21,10786049,3314423,3084508,cne,,LW: official source (cne) indicates vote share with regard to the total votes (not valid votes which is common) - so the vote share is lower which seems not to be correct,993,838,1198,,
1069,1,23,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Romania,32,18267256,9352472,9069822,bec,,,1015,849,1527,,
1070,1,1,2019-05-25,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Slovakia,13,4429801,1007398,985680,ssr,,,1003,847,1529,,
1071,1,60,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Slovenia,8,1704593,492457,482075,voltive,,,1025,844,1555,,
1072,1,27,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Spain,54,37248888,22619984,22426066,epp,,,1046,839,1601,,
1073,1,35,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Sweden,20,7576917,4187848,4151470,val,,,1041,843,1590,,
1074,1,59,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Austria,18,6416177,3834662,3779764,bmi,,,1019,818,1521,,
1075,1,51,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Cyprus,6,641181,288483,280935,,,,1004,819,1628,,
1076,1,39,2019-05-26,,0,https://en.wikipedia.org/wiki/2019_European_Parliament_election_in_Hungary,21,8008353,3488341,3414317,ovb,,,1023,827,1531,,
1077,13,21,2019-06-05,,0,https://en.wikipedia.org/wiki/2019_Danish_general_election,179,4219537,3569521,3531720,"kvf, qin, valgside",,,976,1049,1497,,
1078,13,41,2019-07-07,,0,https://en.wikipedia.org/wiki/2019_Greek_legislative_election#Results,300,9962261,5769542,5649370,mig,,,992,1060,1593,,
1079,13,34,2019-09-17,,1,https://en.wikipedia.org/wiki/September_2019_Israeli_legislative_election,120,6394030,4465168,4436806,cec,,There are some minor differences between the alliances in this election and the previous one this year.,1047,,1602,,
1080,13,59,2019-09-29,,0,https://en.wikipedia.org/wiki/2019_Austrian_legislative_election,183,6396812,4835469,4777246,bmi,,,1019,1074,1600,,
1081,13,63,2019-10-06,,0,https://en.wikipedia.org/wiki/2019_Portuguese_legislative_election,230,10777258,5237484,4982609,"cne, parline",,,993,1068,1198,,
1082,13,74,2019-10-13,,0,https://en.wikipedia.org/wiki/2019_Polish_parliamentary_election,460,30253556,18682535,18678457,pkw,,,996,1067,1526,,
1083,13,40,2019-10-20,,0,https://en.wikipedia.org/wiki/2019_Swiss_federal_election,200,5459218,2462581,2424202,bafs,,,995,,1212,,
1084,13,29,2019-10-21,,0,https://en.wikipedia.org/wiki/2019_Canadian_federal_election,338,27126166,19345308,18170880,ceoc,Parliament was dissolved after PM Justin Trudeau requested dissolution of parliament.,"Official sources state that the turnout is 65.95%, while the calculated validated results show a higher turnout.",994,,1176,,
1085,13,27,2019-11-10,,1,https://en.wikipedia.org/wiki/November_2019_Spanish_general_election,350,37001379,24507715,24258228,boe,Early election on 10 November 2019. ,,1046,1072,1601,,
1086,13,44,2019-12-12,,1,https://en.wikipedia.org/wiki/2019_United_Kingdom_general_election,650,47587254,32014065,,bbc,,,1013,1051,1599,,
1087,13,33,2019-05-18,,0,https://en.wikipedia.org/wiki/2019_Australian_federal_election,151,16424248,15088616,14253393,aec,,,1006,,1585,,
1088,13,37,2020-02-08,,0,https://en.wikipedia.org/wiki/2020_Irish_general_election,160,3498526,2201192,2183489,elec-irl,,,1002,1061,1511,,
1089,13,1,2020-02-29,,0,https://en.wikipedia.org/wiki/2020_Slovak_parliamentary_election,150,4432419,2916840,2881511,ssr,,,1003,1070,1529,,
1090,13,34,2020-03-02,,1,https://en.wikipedia.org/wiki/2020_Israeli_legislative_election,120,6453255,4615135,4553161,"cec, knesset",,,1079,,1613,,
1091,13,15,2020-10-11,,0,https://en.wikipedia.org/wiki/2020_Lithuanian_parliamentary_election,141,2457722,1175026,1133561,"parline, vrk",,vote share calculated in ParlGov web interface,1009,1064,1615,,
1092,13,11,2020-10-17,,0,https://en.wikipedia.org/wiki/2020_New_Zealand_general_election,120,3549580,2919073,2886420,ec,,,1018,,1518,,
1093,13,23,2020-12-06,,0,https://en.wikipedia.org/wiki/2020_Romanian_legislative_election,330,18964642,6057774,5901915,"bec, parline",,"Votes cast calculated based on votes valid, null, blank votes (see BEC 2020, 13).
5901915 + 108887 + 46972 = 6057774",1015,1069,1626,,
1094,13,62,2020-07-05,,0,https://en.wikipedia.org/wiki/2020_Croatian_parliamentary_election,151,3701924,17360065,1695785,osce,,,1007,1062,1512,,
1095,13,51,2021-05-30,,0,https://en.wikipedia.org/wiki/2021_Cypriot_legislative_election,56,557836,366608,357712,cy-gov,,"56 of the 80 Members of the House of Representatives have been elected. 29 seats were needed for a majority according to Wikipedia.

Party names of the source do not match with party names in the dataset (due to an update in the Google Translate algorithm?)",1004,1075,1628,,
1096,13,54,2021-09-26,,0,https://en.wikipedia.org/wiki/2021_German_federal_election,736,61181072,46854508,46442023,bwl,,,1016,1055,1528,,
1097,13,8,2021-03-17,,0,https://en.wikipedia.org/wiki/2021_Dutch_general_election,150,13293186,10462677,10422852,kiesraad,,,1012,1052,1648,,
1098,13,5,2021-10-31,,1,https://en.wikipedia.org/wiki/2021_Japanese_general_election,176,105320523,58575222,57180934,"kyodo, parline",,,1022,,1647,,
1099,13,68,2021-10-09,,0,https://en.wikipedia.org/wiki/2021_Czech_legislative_election,200,8274906,5411929,5375135,volby,,,1020,1057,1534,,
1100,13,34,2021-03-23,,1,https://en.wikipedia.org/wiki/2021_Israeli_legislative_election,120,6578084,4436365,4410052,"cec, knesset",,,1090,,1645,,
1101,13,10,2021-04-04,,0,https://en.wikipedia.org/wiki/July_2021_Bulgarian_parliamentary_election,240,6789605,3334233,3247754,cik,,,1011,1059,1505,,
1102,13,10,2021-07-11,,1,https://en.wikipedia.org/wiki/July_2021_Bulgarian_parliamentary_election,240,6668540,2775755,2766426,"cik, eg",,,1101,1059,1657,,
1103,13,29,2021-09-20,,1,https://en.wikipedia.org/wiki/2021_Canadian_federal_election,338,27366297,,17034243,ceoc,Early election on 20 September 2021 after PM Justin Trudeau requested the dissolution of parliament.,,1084,,1620,,
1104,13,9,2021-09-13,,0,https://en.wikipedia.org/wiki/2021_Norwegian_parliamentary_election,169,3891736,3003290,2984187,valg,85 seats needed for a majority.,,1017,,1617,,
1105,13,56,2021-09-25,,0,https://en.wikipedia.org/wiki/2021_Icelandic_parliamentary_election,63,254681,201792,199730,mbl,,,1021,,1524,,
1106,13,10,2021-11-14,,1,https://en.wikipedia.org/wiki/2021_Bulgarian_general_election,240,6665534,2670923,2658503,cik,,,1102,1059,1658,,
1107,13,39,2022-04-03,,0,https://en.wikipedia.org/wiki/2022_Hungarian_parliamentary_election,199,7759337,5448020,,ovb,Electoral alliance Egységben Magyarországért (United for Hungary),Inconsistency of votes documented in data source (sum of votes exceeds total votes).,1023,1076,1531,,
1108,13,60,2022-04-22,,0,https://en.wikipedia.org/wiki/2022_Slovenian_parliamentary_election,90,1695796,1203373,1192293,"parline, voltive",,,1025,1071,1668,,
1109,13,63,2022-01-30,,1,https://en.wikipedia.org/wiki/2022_Portuguese_legislative_election,230,10813246,5564539,,"cne, parlamento-pt, parline",,"""The PPD/PSD ran alone in all constituencies, except in Madeira, where it ran with the CDS-PP, and in the Azores, where it ran with the CDS-PP and with the PPM, having received, alone and in coalition, a total of 1,618,381 votes (29.86%)"" (parlamento-pt).",1081,1068,1610,,
1110,13,43,2022-06-19,,0,https://en.wikipedia.org/wiki/2022_French_legislative_election,577,48953748,23256207,22744708,ref,,,1014,1054,1673,,
1111,13,33,2022-05-21,,0,https://en.wikipedia.org/wiki/2022_Australian_federal_election,151,17228900,15461379,14659042,aec,,Inconsistency of seats documented in AEC (sum of seats exceeds total seats).,1087,,1616,,
1112,13,35,2022-09-11,,0,https://en.wikipedia.org/wiki/2022_Swedish_general_election,349,7775390,6547625,6477794,val,,,1041,1073,1652,,
1113,13,26,2022-09-25,,1,https://en.wikipedia.org/wiki/2022_Italian_general_election,400,46021956,29355592,28042874,mdi,,,1024,1053,1681,,
1114,13,10,2022-10-02,,1,https://en.wikipedia.org/wiki/2022_Bulgarian_parliamentary_election,240,6602990,2601963,2592907,cik,,,1106,1059,1678,,
1115,13,55,2022-10-01,,0,https://en.wikipedia.org/wiki/2022_Latvian_parliamentary_election,100,1542407,916368,914022,cvk,,,1042,1063,1592,,
1116,13,21,2022-11-01,,1,https://en.wikipedia.org/wiki/2022_Danish_general_election,179,4269048,3592822,3533951,,Early election on 1 November 2022.,,1077,1049,1598,,
1117,13,34,2022-11-01,,1,https://en.wikipedia.org/wiki/2022_Israeli_legislative_election,120,6788804,4794593,4764742,cec,,,1100,,1677,,
1118,13,75,2023-03-05,,0,https://en.wikipedia.org/wiki/2023_Estonian_parliamentary_election,101,966129,613801,610299,vvk,,,1044,1056,1688,,
1119,13,67,2023-04-02,,0,https://en.wikipedia.org/wiki/2023_Finnish_parliamentary_election,200,4277487,3110038,3095604,vaalit,,,1045,1050,1607,,
1120,13,10,2023-04-02,,1,https://en.wikipedia.org/wiki/2023_Bulgarian_parliamentary_election,240,6594593,2683606,2638024,cik,,vote share calculated and different from CIK source,1114,1059,1691,,
1121,13,20,2023-05-14,,0,https://en.wikipedia.org/wiki/2023_Turkish_general_election,600,64190651,55836055,54442419,hp,,,1032,,1635,,
1122,13,41,2023-05-21,,0,https://en.wikipedia.org/wiki/May_2023_Greek_legislative_election,300,9946082,6061098,5902850,mig,,,1078,1060,1597,,
1123,13,41,2023-06-25,,1,https://en.wikipedia.org/wiki/June_2023_Greek_legislative_election,300,9813595,5273699,5215207,"mig, reuters",Early election on 25 June 2023 to form a single party majority cabinet under new electoral rules with more bonus seats.,"The electoral system was changed to award ""a bonus of 20 to 50 seats"" (Reuters).",1122,1060,1696,,
