id,election_id,party_id,alliance_id,seats,vote_share,votes,data_source,description,comment
7690,806,507,,135,25.98,11155972,tuik,,
7691,806,408,,53,13.01,5585513,tuik,,
7693,806,1399,,6,,,tuik,,
7694,806,1315,,0,1.27,543454,tuik,,
7695,211,2287,,10,,,pkw,"Ruch Demokratyczno-Społeczny (Democratic-Social Movement) 51,656 votes (0.5%);
Porozumienie Wyborcze ""Piast"" (Popular Agreement ""Piast"") 42,031 votes (0.4%);
Krakowska Koalicja Solidarni z Prezydentem (Krakow Coalition of Solidarity with the President) 27,586 votes (0.3%);
Związek Podhalan (Association of the Podhalans) 26,744 votes (0.2%);
Wielkopolsce i Polsce (Greater Poland and Poland) 23,188 votes (0.2%);
Wojewódzki Komitet Wyborczy Jedności Narodowej (Voivodeships Election Committee of the National Unity) 18,902 votes (0.2%);
Prawosławni (Orthodox Christians) 13,788 votes (0.1%);
Solidarność 80 (Solidarity 80) 12,769 votes (0.1%);
Unia Wielkopolan Okręgu Województwa Leszczyńskiego (Union of Greater Poles in the Voivodeship Leszczynskie) 9,019 votes (0.1%);
Sojuszu Kobiet Przeciw Trudnościom Życia (Womens Alliance against Difficulties of the Existence) 1,922 votes (0.0%)",
7696,807,901,,341,46.66,16327291,tuik,,
7697,807,507,,99,20.9,7317808,tuik,,
7698,807,408,,71,14.3,5001869,tuik,,
7699,807,1141,,0,5.42,1898873,,,
7700,807,1399,,5,,,tuik,,
7701,807,1647,,0,3.04,1064871,tuik,,
7702,807,1315,,0,2.34,820289,tuik,,
7703,632,1891,3461,1,,,folketing,,
7704,563,1891,567,1,,,folketing,,
7705,340,2054,,0,0.15,1341,yle,Talonpoikaiskansan puolue (Peasants' Party),
