election_id,date,party_id,seats,cabinet_id,cabinet_formation,calculation_date
99,1996-03-03,1361,5,654,0,2023-11-04 21:48:14
99,1996-03-03,118,21,654,0,2023-11-04 21:48:14
100,1981-09-14,81,4,81,0,2023-11-04 21:48:14
100,1981-09-14,1538,15,81,0,2023-11-04 21:48:14
100,1981-09-14,1435,54,81,0,2023-11-04 21:48:14
100,1981-09-14,104,65,81,0,2023-11-04 21:48:14
100,1981-09-14,351,4,81,0,2023-11-04 21:48:14
100,1981-09-14,647,2,81,0,2023-11-04 21:48:14
100,1981-09-14,702,11,81,0,2023-11-04 21:48:14
101,1945-03-18,1118,28,120,0,2023-11-04 21:48:14
101,1945-03-18,1292,49,120,0,2023-11-04 21:48:14
101,1945-03-18,395,50,120,0,2023-11-04 21:48:14
101,1945-03-18,94,49,120,0,2023-11-04 21:48:14
101,1945-03-18,1219,9,120,0,2023-11-04 21:48:14
101,1945-03-18,1565,1,120,0,2023-11-04 21:48:14
101,1945-03-18,585,14,120,0,2023-11-04 21:48:14
102,1951-10-25,1556,295,88,0,2023-11-04 21:48:14
102,1951-10-25,1017,19,88,0,2023-11-04 21:48:14
102,1951-10-25,2296,1,88,0,2023-11-04 21:48:14
102,1951-10-25,659,6,88,0,2023-11-04 21:48:14
102,1951-10-25,332,2,88,0,2023-11-04 21:48:14
102,1951-10-25,773,302,88,0,2023-11-04 21:48:14
105,1995-10-22,141,8,773,0,2023-11-04 21:48:14
105,1995-10-22,1167,3,773,0,2023-11-04 21:48:14
105,1995-10-22,531,34,773,0,2023-11-04 21:48:14
105,1995-10-22,35,54,773,0,2023-11-04 21:48:14
105,1995-10-22,1264,3,773,0,2023-11-04 21:48:14
105,1995-10-22,628,3,773,0,2023-11-04 21:48:14
105,1995-10-22,1500,1,773,0,2023-11-04 21:48:14
105,1995-10-22,1318,1,773,0,2023-11-04 21:48:14
105,1995-10-22,458,7,773,0,2023-11-04 21:48:14
105,1995-10-22,1602,7,773,0,2023-11-04 21:48:14
105,1995-10-22,569,2,773,0,2023-11-04 21:48:14
105,1995-10-22,1012,1,773,0,2023-11-04 21:48:14
105,1995-10-22,26,45,773,0,2023-11-04 21:48:14
105,1995-10-22,750,29,773,0,2023-11-04 21:48:14
105,1995-10-22,602,2,773,0,2023-11-04 21:48:14
106,1985-10-06,341,45,885,0,2023-11-04 21:48:14
106,1985-10-06,514,34,885,0,2023-11-04 21:48:14
106,1985-10-06,1535,1,885,0,2023-11-04 21:48:14
106,1985-10-06,725,57,885,0,2023-11-04 21:48:14
106,1985-10-06,1281,3,885,0,2023-11-04 21:48:14
106,1985-10-06,251,22,885,0,2023-11-04 21:48:14
106,1985-10-06,1273,88,885,0,2023-11-04 21:48:14
107,2006-04-09,1321,41,567,0,2023-11-04 21:48:14
107,2006-04-09,1296,18,567,0,2023-11-04 21:48:14
107,2006-04-09,1048,220,567,0,2023-11-04 21:48:14
107,2006-04-09,52,4,567,0,2023-11-04 21:48:14
107,2006-04-09,910,15,567,0,2023-11-04 21:48:14
107,2006-04-09,1436,26,567,0,2023-11-04 21:48:14
107,2006-04-09,2302,1,567,0,2023-11-04 21:48:14
107,2006-04-09,1063,1,567,0,2023-11-04 21:48:14
107,2006-04-09,399,10,567,0,2023-11-04 21:48:14
107,2006-04-09,1661,16,567,0,2023-11-04 21:48:14
107,2006-04-09,1030,4,567,0,2023-11-04 21:48:14
107,2006-04-09,927,1,567,0,2023-11-04 21:48:14
107,2006-04-09,596,140,567,0,2023-11-04 21:48:14
107,2006-04-09,1246,6,567,0,2023-11-04 21:48:14
107,2006-04-09,373,71,567,0,2023-11-04 21:48:14
107,2006-04-09,226,39,567,0,2023-11-04 21:48:14
107,2006-04-09,693,17,567,0,2023-11-04 21:48:14
108,1963-10-27,602,2,623,0,2023-11-04 21:48:14
108,1963-10-27,458,6,623,0,2023-11-04 21:48:14
108,1963-10-27,1167,4,623,0,2023-11-04 21:48:14
108,1963-10-27,26,51,623,0,2023-11-04 21:48:14
108,1963-10-27,531,48,623,0,2023-11-04 21:48:14
108,1963-10-27,750,22,623,0,2023-11-04 21:48:14
108,1963-10-27,35,53,623,0,2023-11-04 21:48:14
108,1963-10-27,886,4,623,0,2023-11-04 21:48:14
108,1963-10-27,1264,10,623,0,2023-11-04 21:48:14
111,2008-04-13,226,36,117,0,2023-11-04 21:48:14
111,2008-04-13,693,29,117,0,2023-11-04 21:48:14
111,2008-04-13,1040,8,117,0,2023-11-04 21:48:14
111,2008-04-13,1030,2,117,0,2023-11-04 21:48:14
111,2008-04-13,927,1,117,0,2023-11-04 21:48:14
111,2008-04-13,1063,1,117,0,2023-11-04 21:48:14
111,2008-04-13,1436,60,117,0,2023-11-04 21:48:14
111,2008-04-13,382,217,117,0,2023-11-04 21:48:14
111,2008-04-13,596,276,117,0,2023-11-04 21:48:14
112,1949-06-27,1189,6,750,1,2023-11-04 21:48:14
112,1949-06-27,1392,10,750,1,2023-11-04 21:48:14
112,1949-06-27,794,41,750,1,2023-11-04 21:48:14
112,1949-06-27,296,13,750,1,2023-11-04 21:48:14
112,1949-06-27,368,190,750,1,2023-11-04 21:48:14
112,1949-06-27,2085,1,750,1,2023-11-04 21:48:14
112,1949-06-27,2011,1,750,1,2023-11-04 21:48:14
113,1980-06-22,1540,29,727,0,2023-11-04 21:48:14
113,1980-06-22,170,12,727,0,2023-11-04 21:48:14
113,1980-06-22,1053,32,727,0,2023-11-04 21:48:14
113,1980-06-22,1193,284,727,0,2023-11-04 21:48:14
113,1980-06-22,940,107,727,0,2023-11-04 21:48:14
113,1980-06-22,837,33,727,0,2023-11-04 21:48:14
113,1980-06-22,905,11,727,0,2023-11-04 21:48:14
113,1980-06-22,86,3,727,0,2023-11-04 21:48:14
114,1983-04-23,1360,10,752,0,2023-11-04 21:48:14
114,1983-04-23,988,4,752,0,2023-11-04 21:48:14
114,1983-04-23,1342,23,752,0,2023-11-04 21:48:14
114,1983-04-23,1455,14,752,0,2023-11-04 21:48:14
114,1983-04-23,228,6,752,0,2023-11-04 21:48:14
114,1983-04-23,147,3,752,0,2023-11-04 21:48:14
116,1982-09-08,275,1,6,0,2023-11-04 21:48:14
116,1982-09-08,625,1,6,0,2023-11-04 21:48:14
116,1982-09-08,1194,3,6,0,2023-11-04 21:48:14
116,1982-09-08,1409,36,6,0,2023-11-04 21:48:14
116,1982-09-08,1452,3,6,0,2023-11-04 21:48:14
116,1982-09-08,235,45,6,0,2023-11-04 21:48:14
116,1982-09-08,342,2,6,0,2023-11-04 21:48:14
116,1982-09-08,1251,3,6,0,2023-11-04 21:48:14
116,1982-09-08,345,6,6,0,2023-11-04 21:48:14
116,1982-09-08,742,47,6,0,2023-11-04 21:48:14
116,1982-09-08,212,2,6,0,2023-11-04 21:48:14
116,1982-09-08,2288,1,6,0,2023-11-04 21:48:14
117,1963-11-30,997,45,701,0,2023-11-04 21:48:14
117,1963-11-30,878,35,701,0,2023-11-04 21:48:14
119,1994-10-01,1563,13,817,0,2023-11-04 21:48:14
119,1994-10-01,1072,9,817,0,2023-11-04 21:48:14
119,1994-10-01,1142,61,817,0,2023-11-04 21:48:14
119,1994-10-01,527,18,817,0,2023-11-04 21:48:14
119,1994-10-01,1432,17,817,0,2023-11-04 21:48:14
119,1994-10-01,1495,15,817,0,2023-11-04 21:48:14
119,1994-10-01,2246,1,817,0,2023-11-04 21:48:14
119,1994-10-01,2247,7,817,0,2023-11-04 21:48:14
119,1994-10-01,2248,9,817,0,2023-11-04 21:48:14
120,1969-11-29,997,45,44,0,2023-11-04 21:48:14
120,1969-11-29,878,39,44,0,2023-11-04 21:48:14
121,1945-10-30,1239,18,10,0,2023-11-04 21:48:14
121,1945-10-30,412,4,10,0,2023-11-04 21:48:14
121,1945-10-30,590,26,10,0,2023-11-04 21:48:14
121,1945-10-30,1634,1,10,0,2023-11-04 21:48:14
121,1945-10-30,211,11,10,0,2023-11-04 21:48:14
121,1945-10-30,1629,48,10,0,2023-11-04 21:48:14
121,1945-10-30,1606,3,10,0,2023-11-04 21:48:14
121,1945-10-30,1605,38,10,0,2023-11-04 21:48:14
122,1944-05-30,1393,30,1445,0,2023-11-04 21:48:14
122,1944-05-30,280,76,1445,0,2023-11-04 21:48:14
122,1944-05-30,156,4,1445,0,2023-11-04 21:48:14
122,1944-05-30,923,9,1445,0,2023-11-04 21:48:14
122,1944-05-30,318,8,1445,0,2023-11-04 21:48:14
122,1944-05-30,30,11,1445,0,2023-11-04 21:48:14
125,1971-04-28,1194,6,172,0,2023-11-04 21:48:14
125,1971-04-28,300,13,172,0,2023-11-04 21:48:14
125,1971-04-28,342,2,172,0,2023-11-04 21:48:14
125,1971-04-28,1452,2,172,0,2023-11-04 21:48:14
125,1971-04-28,1409,16,172,0,2023-11-04 21:48:14
125,1971-04-28,405,10,172,0,2023-11-04 21:48:14
125,1971-04-28,1251,3,172,0,2023-11-04 21:48:14
125,1971-04-28,1595,1,172,0,2023-11-04 21:48:14
125,1971-04-28,345,11,172,0,2023-11-04 21:48:14
125,1971-04-28,402,8,172,0,2023-11-04 21:48:14
125,1971-04-28,451,35,172,0,2023-11-04 21:48:14
125,1971-04-28,87,2,172,0,2023-11-04 21:48:14
125,1971-04-28,742,39,172,0,2023-11-04 21:48:14
125,1971-04-28,625,2,172,0,2023-11-04 21:48:14
127,1985-12-08,851,16,913,1,2023-11-04 21:48:14
127,1985-12-08,1575,19,913,1,2023-11-04 21:48:14
127,1985-12-08,945,6,913,1,2023-11-04 21:48:14
127,1985-12-08,572,15,913,1,2023-11-04 21:48:14
129,1990-04-12,65,1,,0,2023-11-04 21:48:14
129,1990-04-12,1371,8,,0,2023-11-04 21:48:14
129,1990-04-12,1252,12,,0,2023-11-04 21:48:14
129,1990-04-12,199,1,,0,2023-11-04 21:48:14
129,1990-04-12,317,5,,0,2023-11-04 21:48:14
129,1990-04-12,706,14,,0,2023-11-04 21:48:14
129,1990-04-12,179,6,,0,2023-11-04 21:48:14
129,1990-04-12,16,11,,0,2023-11-04 21:48:14
129,1990-04-12,875,3,,0,2023-11-04 21:48:14
129,1990-04-12,1047,11,,0,2023-11-04 21:48:14
129,1990-04-12,1619,8,,0,2023-11-04 21:48:14
135,1950-09-04,984,12,1471,1,2023-11-04 21:48:14
135,1950-09-04,1274,11,1471,1,2023-11-04 21:48:14
135,1950-09-04,1003,11,1471,1,2023-11-04 21:48:14
135,1950-09-04,1572,1,1471,1,2023-11-04 21:48:14
135,1950-09-04,816,1,1471,1,2023-11-04 21:48:14
135,1950-09-04,1033,4,1471,1,2023-11-04 21:48:14
136,1981-12-12,1003,34,606,0,2023-11-04 21:48:14
136,1981-12-12,984,31,606,0,2023-11-04 21:48:14
137,2006-01-23,368,103,308,0,2023-11-04 21:48:14
137,2006-01-23,1255,124,308,0,2023-11-04 21:48:14
137,2006-01-23,1189,1,308,0,2023-11-04 21:48:14
137,2006-01-23,296,29,308,0,2023-11-04 21:48:14
137,2006-01-23,448,51,308,0,2023-11-04 21:48:14
138,1983-12-18,1540,26,242,0,2023-11-04 21:48:14
138,1983-12-18,940,112,242,0,2023-11-04 21:48:14
138,1983-12-18,837,58,242,0,2023-11-04 21:48:14
138,1983-12-18,1053,38,242,0,2023-11-04 21:48:14
138,1983-12-18,1193,250,242,0,2023-11-04 21:48:14
138,1983-12-18,905,16,242,0,2023-11-04 21:48:14
138,1983-12-18,170,8,242,0,2023-11-04 21:48:14
138,1983-12-18,86,3,242,0,2023-11-04 21:48:14
139,1980-02-18,296,32,751,0,2023-11-04 21:48:14
139,1980-02-18,368,147,751,0,2023-11-04 21:48:14
139,1980-02-18,794,103,751,0,2023-11-04 21:48:14
142,1936-07-01,1118,20,1201,0,2023-11-04 21:48:14
142,1936-07-01,957,14,1201,0,2023-11-04 21:48:14
142,1936-07-01,94,53,1201,0,2023-11-04 21:48:14
142,1936-07-01,920,1,1201,0,2023-11-04 21:48:14
142,1936-07-01,1219,7,1201,0,2023-11-04 21:48:14
142,1936-07-01,585,21,1201,0,2023-11-04 21:48:14
142,1936-07-01,395,83,1201,0,2023-11-04 21:48:14
142,1936-07-01,2292,1,1201,0,2023-11-04 21:48:14
143,2003-05-18,915,24,193,0,2023-11-04 21:48:14
143,2003-05-18,993,18,193,0,2023-11-04 21:48:14
143,2003-05-18,1113,23,193,0,2023-11-04 21:48:14
143,2003-05-18,171,1,193,0,2023-11-04 21:48:14
143,2003-05-18,161,4,193,0,2023-11-04 21:48:14
143,2003-05-18,501,1,193,0,2023-11-04 21:48:14
143,2003-05-18,1110,25,193,0,2023-11-04 21:48:14
143,2003-05-18,1378,25,193,0,2023-11-04 21:48:14
143,2003-05-18,723,21,193,0,2023-11-04 21:48:14
143,2003-05-18,1192,8,193,0,2023-11-04 21:48:14
144,1945-10-21,967,9,340,0,2023-11-04 21:48:14
144,1945-10-21,701,11,340,0,2023-11-04 21:48:14
144,1945-10-21,151,5,340,0,2023-11-04 21:48:14
144,1945-10-21,1234,25,340,0,2023-11-04 21:48:14
144,1945-10-21,2452,1,340,0,2023-11-04 21:48:14
146,1994-03-27,397,4,801,0,2023-11-04 21:48:14
146,1994-03-27,366,6,801,0,2023-11-04 21:48:14
146,1994-03-27,1552,10,801,0,2023-11-04 21:48:14
146,1994-03-27,1431,5,801,0,2023-11-04 21:48:14
146,1994-03-27,373,109,801,0,2023-11-04 21:48:14
146,1994-03-27,1030,3,801,0,2023-11-04 21:48:14
146,1994-03-27,596,99,801,0,2023-11-04 21:48:14
146,1994-03-27,910,11,801,0,2023-11-04 21:48:14
146,1994-03-27,1321,39,801,0,2023-11-04 21:48:14
146,1994-03-27,2302,1,801,0,2023-11-04 21:48:14
146,1994-03-27,436,1,801,0,2023-11-04 21:48:14
146,1994-03-27,809,109,801,0,2023-11-04 21:48:14
146,1994-03-27,1475,14,801,0,2023-11-04 21:48:14
146,1994-03-27,99,29,801,0,2023-11-04 21:48:14
146,1994-03-27,974,1,801,0,2023-11-04 21:48:14
146,1994-03-27,896,18,801,0,2023-11-04 21:48:14
146,1994-03-27,1296,6,801,0,2023-11-04 21:48:14
146,1994-03-27,142,46,801,0,2023-11-04 21:48:14
146,1994-03-27,671,2,801,0,2023-11-04 21:48:14
146,1994-03-27,1436,117,801,0,2023-11-04 21:48:14
150,1965-05-23,167,64,613,0,2023-11-04 21:48:14
150,1965-05-23,1051,77,613,0,2023-11-04 21:48:14
150,1965-05-23,63,48,613,0,2023-11-04 21:48:14
150,1965-05-23,969,3,613,0,2023-11-04 21:48:14
150,1965-05-23,708,6,613,0,2023-11-04 21:48:14
150,1965-05-23,290,12,613,0,2023-11-04 21:48:14
150,1965-05-23,2300,2,613,0,2023-11-04 21:48:14
153,1954-05-30,967,6,532,0,2023-11-04 21:48:14
153,1954-05-30,151,3,532,0,2023-11-04 21:48:14
153,1954-05-30,1234,26,532,0,2023-11-04 21:48:14
153,1954-05-30,701,17,532,0,2023-11-04 21:48:14
156,2002-09-15,882,30,503,0,2023-11-04 21:48:14
156,2002-09-15,1154,17,503,0,2023-11-04 21:48:14
156,2002-09-15,904,144,503,0,2023-11-04 21:48:14
156,2002-09-15,282,33,503,0,2023-11-04 21:48:14
156,2002-09-15,657,55,503,0,2023-11-04 21:48:14
156,2002-09-15,1461,22,503,0,2023-11-04 21:48:14
156,2002-09-15,892,48,503,0,2023-11-04 21:48:14
157,1990-12-12,211,7,57,0,2023-11-04 21:48:14
157,1990-12-12,1644,15,57,0,2023-11-04 21:48:14
157,1990-12-12,1629,69,57,0,2023-11-04 21:48:14
157,1990-12-12,1331,4,57,0,2023-11-04 21:48:14
157,1990-12-12,1605,29,57,0,2023-11-04 21:48:14
157,1990-12-12,590,30,57,0,2023-11-04 21:48:14
157,1990-12-12,1324,9,57,0,2023-11-04 21:48:14
157,1990-12-12,978,12,57,0,2023-11-04 21:48:14
157,1990-12-12,2575,1,57,0,2023-11-04 21:48:14
157,1990-12-12,74,1,57,0,2023-11-04 21:48:14
157,1990-12-12,2574,1,57,0,2023-11-04 21:48:14
157,1990-12-12,1894,1,57,0,2023-11-04 21:48:14
158,1989-06-18,1216,27,,0,2023-11-04 21:48:14
158,1989-06-18,1077,173,,0,2023-11-04 21:48:14
158,1989-06-18,822,76,,0,2023-11-04 21:48:14
158,1989-06-18,1011,23,,0,2023-11-04 21:48:14
158,1989-06-18,108,161,,0,2023-11-04 21:48:14
159,1984-09-04,368,40,670,0,2023-11-04 21:48:14
159,1984-09-04,296,30,670,0,2023-11-04 21:48:14
159,1984-09-04,794,211,670,0,2023-11-04 21:48:14
159,1984-09-04,1189,1,670,0,2023-11-04 21:48:14
161,1959-10-08,773,345,404,0,2023-11-04 21:48:14
161,1959-10-08,453,1,404,0,2023-11-04 21:48:14
161,1959-10-08,659,6,404,0,2023-11-04 21:48:14
161,1959-10-08,1017,20,404,0,2023-11-04 21:48:14
161,1959-10-08,1556,258,404,0,2023-11-04 21:48:14
162,1995-12-17,1429,9,294,0,2023-11-04 21:48:14
162,1995-12-17,955,10,294,0,2023-11-04 21:48:14
162,1995-12-17,50,41,294,0,2023-11-04 21:48:14
162,1995-12-17,1013,52,294,0,2023-11-04 21:48:14
162,1995-12-17,973,71,294,0,2023-11-04 21:48:14
164,2004-03-14,118,5,309,0,2023-11-04 21:48:14
164,2004-03-14,845,1,309,0,2023-11-04 21:48:14
164,2004-03-14,234,3,309,0,2023-11-04 21:48:14
164,2004-03-14,645,148,309,0,2023-11-04 21:48:14
164,2004-03-14,902,164,309,0,2023-11-04 21:48:14
164,2004-03-14,1367,1,309,0,2023-11-04 21:48:14
164,2004-03-14,757,8,309,0,2023-11-04 21:48:14
164,2004-03-14,520,2,309,0,2023-11-04 21:48:14
164,2004-03-14,1361,7,309,0,2023-11-04 21:48:14
164,2004-03-14,894,10,309,0,2023-11-04 21:48:14
164,2004-03-14,385,1,309,0,2023-11-04 21:48:14
165,2004-11-28,713,48,1029,0,2023-11-04 21:48:14
165,2004-11-28,419,48,1029,0,2023-11-04 21:48:14
165,2004-11-28,1015,64,1029,0,2023-11-04 21:48:14
165,2004-11-28,948,22,1029,0,2023-11-04 21:48:14
165,2004-11-28,425,18,1029,0,2023-11-04 21:48:14
165,2004-11-28,1120,132,1029,0,2023-11-04 21:48:14
166,1968-12-15,967,11,491,0,2023-11-04 21:48:14
166,1968-12-15,701,18,491,0,2023-11-04 21:48:14
166,1968-12-15,1234,21,491,0,2023-11-04 21:48:14
166,1968-12-15,151,6,491,0,2023-11-04 21:48:14
169,1956-05-13,50,6,659,0,2023-11-04 21:48:14
169,1956-05-13,973,74,659,0,2023-11-04 21:48:14
169,1956-05-13,1013,82,659,0,2023-11-04 21:48:14
169,1956-05-13,769,3,659,0,2023-11-04 21:48:14
171,2007-06-17,1539,186,807,0,2023-11-04 21:48:14
171,2007-06-17,686,15,807,0,2023-11-04 21:48:14
171,2007-06-17,509,3,807,0,2023-11-04 21:48:14
171,2007-06-17,873,4,807,0,2023-11-04 21:48:14
171,2007-06-17,1492,7,807,0,2023-11-04 21:48:14
171,2007-06-17,658,313,807,0,2023-11-04 21:48:14
171,2007-06-17,177,15,807,0,2023-11-04 21:48:14
171,2007-06-17,285,9,807,0,2023-11-04 21:48:14
171,2007-06-17,1058,22,807,0,2023-11-04 21:48:14
171,2007-06-17,2077,1,807,0,2023-11-04 21:48:14
171,2007-06-17,947,1,807,0,2023-11-04 21:48:14
171,2007-06-17,1101,1,807,0,2023-11-04 21:48:14
172,2009-06-07,967,9,12,0,2023-11-04 21:48:14
172,2009-06-07,1582,4,12,0,2023-11-04 21:48:14
172,2009-06-07,310,7,12,0,2023-11-04 21:48:14
172,2009-06-07,1234,26,12,0,2023-11-04 21:48:14
172,2009-06-07,457,1,12,0,2023-11-04 21:48:14
172,2009-06-07,701,13,12,0,2023-11-04 21:48:14
173,1998-09-05,984,35,299,0,2023-11-04 21:48:14
173,1998-09-05,1003,30,299,0,2023-11-04 21:48:14
174,2007-11-13,1605,46,316,0,2023-11-04 21:48:14
174,2007-11-13,376,5,316,0,2023-11-04 21:48:14
174,2007-11-13,1418,25,316,0,2023-11-04 21:48:14
174,2007-11-13,1629,45,316,0,2023-11-04 21:48:14
174,2007-11-13,306,4,316,0,2023-11-04 21:48:14
174,2007-11-13,1644,23,316,0,2023-11-04 21:48:14
174,2007-11-13,211,9,316,0,2023-11-04 21:48:14
174,2007-11-13,590,18,316,0,2023-11-04 21:48:14
174,2007-11-13,1892,1,316,0,2023-11-04 21:48:14
174,2007-11-13,1891,1,316,0,2023-11-04 21:48:14
174,2007-11-13,74,1,316,0,2023-11-04 21:48:14
174,2007-11-13,2568,1,316,0,2023-11-04 21:48:14
175,1982-09-19,892,21,142,0,2023-11-04 21:48:14
175,1982-09-19,1461,56,142,0,2023-11-04 21:48:14
175,1982-09-19,882,20,142,0,2023-11-04 21:48:14
175,1982-09-19,657,86,142,0,2023-11-04 21:48:14
175,1982-09-19,904,166,142,0,2023-11-04 21:48:14
176,1971-10-31,628,4,777,0,2023-11-04 21:48:14
176,1971-10-31,531,44,777,0,2023-11-04 21:48:14
176,1971-10-31,1264,13,777,0,2023-11-04 21:48:14
176,1971-10-31,458,6,777,0,2023-11-04 21:48:14
176,1971-10-31,564,7,777,0,2023-11-04 21:48:14
176,1971-10-31,1167,5,777,0,2023-11-04 21:48:14
176,1971-10-31,602,3,777,0,2023-11-04 21:48:14
176,1971-10-31,35,46,777,0,2023-11-04 21:48:14
176,1971-10-31,26,49,777,0,2023-11-04 21:48:14
176,1971-10-31,750,23,777,0,2023-11-04 21:48:14
178,2003-05-10,1342,22,177,0,2023-11-04 21:48:14
178,2003-05-10,506,4,177,0,2023-11-04 21:48:14
178,2003-05-10,1006,20,177,0,2023-11-04 21:48:14
178,2003-05-10,210,5,177,0,2023-11-04 21:48:14
178,2003-05-10,1455,12,177,0,2023-11-04 21:48:14
179,1981-12-08,189,5,379,0,2023-11-04 21:48:14
179,1981-12-08,1605,20,379,0,2023-11-04 21:48:14
179,1981-12-08,590,26,379,0,2023-11-04 21:48:14
179,1981-12-08,1324,15,379,0,2023-11-04 21:48:14
179,1981-12-08,1629,59,379,0,2023-11-04 21:48:14
179,1981-12-08,211,9,379,0,2023-11-04 21:48:14
179,1981-12-08,1331,4,379,0,2023-11-04 21:48:14
179,1981-12-08,978,16,379,0,2023-11-04 21:48:14
179,1981-12-08,1634,4,379,0,2023-11-04 21:48:14
179,1981-12-08,1644,21,379,0,2023-11-04 21:48:14
182,1946-05-17,1194,10,767,0,2023-11-04 21:48:14
182,1946-05-17,742,29,767,0,2023-11-04 21:48:14
182,1946-05-17,1251,2,767,0,2023-11-04 21:48:14
182,1946-05-17,300,13,767,0,2023-11-04 21:48:14
182,1946-05-17,451,32,767,0,2023-11-04 21:48:14
182,1946-05-17,405,8,767,0,2023-11-04 21:48:14
182,1946-05-17,1409,6,767,0,2023-11-04 21:48:14
183,1984-06-17,701,21,27,0,2023-11-04 21:48:14
183,1984-06-17,151,2,27,0,2023-11-04 21:48:14
183,1984-06-17,310,2,27,0,2023-11-04 21:48:14
183,1984-06-17,1234,25,27,0,2023-11-04 21:48:14
183,1984-06-17,967,14,27,0,2023-11-04 21:48:14
184,1968-03-31,167,59,353,0,2023-11-04 21:48:14
184,1968-03-31,969,7,353,0,2023-11-04 21:48:14
184,1968-03-31,63,47,353,0,2023-11-04 21:48:14
184,1968-03-31,723,50,353,0,2023-11-04 21:48:14
184,1968-03-31,460,5,353,0,2023-11-04 21:48:14
184,1968-03-31,708,5,353,0,2023-11-04 21:48:14
184,1968-03-31,1192,19,353,0,2023-11-04 21:48:14
184,1968-03-31,290,20,353,0,2023-11-04 21:48:14
185,1971-10-10,50,10,354,0,2023-11-04 21:48:14
185,1971-10-10,1013,80,354,0,2023-11-04 21:48:14
185,1971-10-10,973,93,354,0,2023-11-04 21:48:14
187,1948-07-02,66,1,125,0,2023-11-04 21:48:14
187,1948-07-02,585,13,125,0,2023-11-04 21:48:14
187,1948-07-02,94,56,125,0,2023-11-04 21:48:14
187,1948-07-02,1219,5,125,0,2023-11-04 21:48:14
187,1948-07-02,1118,33,125,0,2023-11-04 21:48:14
187,1948-07-02,1292,38,125,0,2023-11-04 21:48:14
187,1948-07-02,395,54,125,0,2023-11-04 21:48:14
188,2005-09-25,664,25,322,0,2023-11-04 21:48:14
188,2005-09-25,629,55,322,0,2023-11-04 21:48:14
188,2005-09-25,528,155,322,0,2023-11-04 21:48:14
188,2005-09-25,900,2,322,0,2023-11-04 21:48:14
188,2005-09-25,207,56,322,0,2023-11-04 21:48:14
188,2005-09-25,512,133,322,0,2023-11-04 21:48:14
188,2005-09-25,987,34,322,0,2023-11-04 21:48:14
189,1945-06-11,368,125,608,1,2023-11-04 21:48:14
189,1945-06-11,1307,2,608,1,2023-11-04 21:48:14
189,1945-06-11,1189,8,608,1,2023-11-04 21:48:14
189,1945-06-11,1392,13,608,1,2023-11-04 21:48:14
189,1945-06-11,794,67,608,1,2023-11-04 21:48:14
189,1945-06-11,296,28,608,1,2023-11-04 21:48:14
189,1945-06-11,556,1,608,1,2023-11-04 21:48:14
189,1945-06-11,2011,1,608,1,2023-11-04 21:48:14
190,2007-05-24,651,2,179,0,2023-11-04 21:48:14
190,2007-05-24,2217,4,179,0,2023-11-04 21:48:14
190,2007-05-24,318,20,179,0,2023-11-04 21:48:14
190,2007-05-24,1393,51,179,0,2023-11-04 21:48:14
190,2007-05-24,30,5,179,0,2023-11-04 21:48:14
190,2007-05-24,280,78,179,0,2023-11-04 21:48:14
190,2007-05-24,1573,6,179,0,2023-11-04 21:48:14
191,1987-12-13,1192,19,92,0,2023-11-04 21:48:14
191,1987-12-13,1110,25,92,0,2023-11-04 21:48:14
191,1987-12-13,290,16,92,0,2023-11-04 21:48:14
191,1987-12-13,161,3,92,0,2023-11-04 21:48:14
191,1987-12-13,993,2,92,0,2023-11-04 21:48:14
191,1987-12-13,1029,32,92,0,2023-11-04 21:48:14
191,1987-12-13,723,43,92,0,2023-11-04 21:48:14
191,1987-12-13,1378,40,92,0,2023-11-04 21:48:14
191,1987-12-13,1594,6,92,0,2023-11-04 21:48:14
191,1987-12-13,969,3,92,0,2023-11-04 21:48:14
191,1987-12-13,454,23,92,0,2023-11-04 21:48:14
192,2006-06-17,1072,20,185,0,2023-11-04 21:48:14
192,2006-06-17,1142,15,185,0,2023-11-04 21:48:14
192,2006-06-17,220,50,185,0,2023-11-04 21:48:14
192,2006-06-17,559,20,185,0,2023-11-04 21:48:14
192,2006-06-17,1432,14,185,0,2023-11-04 21:48:14
192,2006-06-17,131,31,185,0,2023-11-04 21:48:14
194,2006-04-09,434,23,188,0,2023-11-04 21:48:14
194,2006-04-09,952,1,188,0,2023-11-04 21:48:14
194,2006-04-09,1426,20,188,0,2023-11-04 21:48:14
194,2006-04-09,546,11,188,0,2023-11-04 21:48:14
194,2006-04-09,921,141,188,0,2023-11-04 21:48:14
194,2006-04-09,1591,190,188,0,2023-11-04 21:48:14
197,2006-10-01,1429,21,888,0,2023-11-04 21:48:14
197,2006-10-01,1536,7,888,0,2023-11-04 21:48:14
197,2006-10-01,973,68,888,0,2023-11-04 21:48:14
197,2006-10-01,1013,66,888,0,2023-11-04 21:48:14
197,2006-10-01,50,21,888,0,2023-11-04 21:48:14
200,1976-04-25,251,42,1067,0,2023-11-04 21:48:14
200,1976-04-25,725,107,1067,0,2023-11-04 21:48:14
200,1976-04-25,514,40,1067,0,2023-11-04 21:48:14
200,1976-04-25,260,1,1067,0,2023-11-04 21:48:14
200,1976-04-25,1273,73,1067,0,2023-11-04 21:48:14
201,2004-03-07,1338,116,190,0,2023-11-04 21:48:14
201,2004-03-07,1441,6,190,0,2023-11-04 21:48:14
